"Restaurant Depot #506",,"Customer# 50608066"
"3670 E Marginal Way South",,"THE BERLINER DONER KEBAB"
"Seattle, WA 98134",,"221,1ST AVE S"
1,"SEATTLE SBT",1,0,$7.35
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.54
65226,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO 12z",1,0," -$1.10"
1,"SEATTLE SBT",1,0,$7.35
4900004422,"MEXICAN COKE       355ML ",1,0,$38.60
1,"SEATTLE SBT",1,0,$5.04
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$53.82
4900005849,"COKE ZERO          12Z   ",1,0,$19.54

"Invoice: ","17287 Terminal: 14","10/03/2023 8:24 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$80.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$80.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$80.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$80.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$80.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$80.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$80.80
0,Sub-Total,0,0,$565.60
0,Tax,0,0,$0.00
0,Total,0,0,$565.60
0,"AMEX 3009",0,0,$565.60
0,Balance,0,0,$0.00

"Invoice: ","2822 Terminal: 60","10/09/2023 6:27 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$74.82
20796680000,"BF HAL CHUCK ROLL        ",57.3,0,$284.21
20796680000,"BF HAL CHUCK ROLL        ",57.3,0," -$12.61"
20796680000,"BF HAL CHUCK ROLL        ",42.5,0,$201.45
20796680000,"BF HAL CHUCK ROLL        ",59.2,0,$280.61
2060042530,"PD LETT ROMAINE          ",1,0,$30.60
2060042530,"PD LETT ROMAINE          ",1,0,$30.60
2060042530,"PD LETT ROMAINE          ",1,0,$30.60
2060042530,"PD LETT ROMAINE          ",1,0,$30.60
2060044146,"PD GARLIC PLD 5LB        ",0,1,$78.48
2060035413,"PD CUCUMBER SEL 72       ",1,0,$29.47
20713500000,"LAMB GROUND              ",10,0,$47.30
20713500000,"LAMB GROUND              ",10,0,$47.30
20776820000,"CHX THIGH MEAT CVP       ",40,0,$83.20
20776820000,"CHX THIGH MEAT CVP       ",40,0,$83.20
20776820000,"CHX THIGH MEAT CVP       ",40,0,$83.20
20776820000,"CHX THIGH MEAT CVP       ",40,0,$83.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$91.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$91.20
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$19.12
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$6.03
61070809790,"PD HRB DILL 1LB          ",1,0,$6.03
81865401172,"PDU LEMON 5#             ",1,0,$9.19
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.85
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.85
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.85
76069557288,"SPC PEPR BLK GRND  5LB   ",1,0,$23.17
2670058501,"OIL CANOLA GAL           ",1,0,$15.62
3700008310,"DAWN ORIGINAL PUMP       ",0,1,$69.60
76069502884,"FOIL 12X10.75HVY   500CT ",1,0,$24.02
76069502884,"FOIL 12X10.75HVY   500CT ",1,0,$24.02
72181004112,"BAG SANDWICH-DX18        ",1,0,$53.52
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7959448947,"BAG BRN SOS 4#           ",1,0,$14.10
70931183111,"GLOVE VNL MD PF          ",0,1,$45.40
76069533705,"REG ROLL 7313SP          ",0,1,$72.35
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$49.66
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$49.66
7959448953,"BAG BRN SOS 8#           ",1,0,$20.45
7934102213,"TORT WHT GRDITA13""       ",0,1,$47.82
90959061905,"BARINSE SANITIZER        ",1,0,$67.25
3022301455,"PD SPINACH CLEAN         ",0,1,$21.96
0,Sub-Total,0,0,"$2,435.83"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$26.10
0,Total,0,0,"$2,486.93"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX5889",0,0,"$2,486.93"
0,Balance,0,0,$0.00

"Invoice: ","3175 Terminal: 60","10/16/2023 10:58 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
20796680000,"BF HAL CHUCK ROLL        ",61.5,0,$305.04
20796680000,"BF HAL CHUCK ROLL        ",61.5,0," -$13.53"
20796680000,"BF HAL CHUCK ROLL        ",66.6,0,$315.68
20796680000,"BF HAL CHUCK ROLL        ",60.5,0,$286.77
20795020000,"CHX HAL THIGH CVP        ",40,0,$89.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$89.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$89.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$89.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$89.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$89.60
2060035413,"PD CUCUMBER SEL 72       ",1,0,$29.47
2060042760,"PD TOMATO 25LB XL        ",1,0,$22.37
2060042530,"PD LETT ROMAINE          ",1,0,$27.82
2060042530,"PD LETT ROMAINE          ",1,0,$27.82
2060042530,"PD LETT ROMAINE          ",1,0,$27.82
3022302670,"PD CABB RED SHRD         ",0,1,$34.05
3022302670,"PD CABB RED SHRD         ",0,1,$34.05
2060042760,"PD TOMATO 25LB XL        ",1,0,$22.37
2060042760,"PD TOMATO 25LB XL        ",1,0,$22.37
20713500000,"LAMB GROUND              ",10,0,$47.30
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
7959448947,"BAG BRN SOS 4#           ",1,0,$14.10
7959448947,"BAG BRN SOS 4#           ",1,0,$14.10
70931183111,"GLOVE VNL MD PF          ",0,1,$45.40
76069557443,"SPC OREGANO GREEK  24Z   ",1,0,$21.32
4900004897,"FANTA ORANGE       355ML ",1,0,$38.84
1,"SEATTLE SBT",1,0,$5.04
4900004897,"FANTA ORANGE       355ML ",1,0,$38.84
1,"SEATTLE SBT",1,0,$5.04
4900005847,"DIET COKE          12Z   ",1,0,$19.54
65226,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO 12z",1,0," -$1.10"
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.54
65226,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO 12z",1,0," -$1.10"
1,"SEATTLE SBT",1,0,$7.35
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.54
65226,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO 12z",1,0," -$1.10"
1,"SEATTLE SBT",1,0,$7.35
7934102213,"TORT WHT GRDITA13""       ",0,1,$47.82
9492211904,"NAP INTERFOLD NAT  2PLY  ",1,0,$50.45
74243404471,"PEPPER BAN RNGMIL        ",0,1,$31.27
78707400092,"PAPER WRAP 15X16         ",0,1,$113.62
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$53.82
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$49.66
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$49.66
4900005849,"COKE ZERO          12Z   ",1,0,$19.54
65226,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO 12z",1,0," -$1.10"
0,Sub-Total,0,0,"$2,413.25"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$4.65
0,Total,0,0,"$2,442.90"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX8745",0,0,"$2,442.90"
0,Balance,0,0,$0.00

"Invoice: ","3589 Terminal: 60","10/24/2023 8:17 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$49.66
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$49.66
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$6.03
3022301150,"PD SPINACH CLEAN         ",0,1,$16.62
7959448947,"BAG BRN SOS 4#           ",1,0,$14.10
76069500330,"JUICE LEMON GAL    4/1GAL",1,0,$8.37
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.75
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.75
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.75
2460001700,"SALT KOSHER MORTON       ",1,0,$5.82
20713500000,"LAMB GROUND              ",10,0,$47.30
76069501732,"GLOVE VNL MD PF          ",0,1,$45.40
3520007554,"RICE PARBOIL CUBE  1/50# ",1,0,$37.20
76069500627,"ORANGE THUN CITRUS       ",0,1,$42.99
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
4900004422,"MEXICAN COKE       355ML ",1,0,$38.60
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$38.60
1,"SEATTLE SBT",1,0,$5.04
7218100405,"BAG SANDWICH-PB18        ",1,0,$49.02
7959448947,"BAG BRN SOS 4#           ",1,0,$14.10
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$72.68
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.40
20796680000,"BF HAL CHUCK ROLL        ",61.7,0,$309.73
20796680000,"BF HAL CHUCK ROLL        ",61.7,0," -$13.57"
20796680000,"BF HAL CHUCK ROLL        ",59.8,0,$287.04
20796680000,"BF HAL CHUCK ROLL        ",61.2,0,$293.76
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.40
2060042530,"PD LETT ROMAINE          ",1,0,$29.55
2060042530,"PD LETT ROMAINE          ",1,0,$29.55
2060042530,"PD LETT ROMAINE          ",1,0,$29.55
2060042530,"PD LETT ROMAINE          ",1,0,$29.55
2060042760,"PD TOMATO 25LB XL        ",1,0,$22.37
2060042760,"PD TOMATO 25LB XL        ",1,0,$22.37
2060042760,"PD TOMATO 25LB XL        ",1,0,$22.37
85176800223,"PD CABB RED 45LB         ",1,0,$49.36
2060035413,"PD CUCUMBER SEL 72       ",1,0,$31.03
2460001700,"SALT KOSHER MORTON       "," -1",0," -$5.82"
2460001700,"SALT KOSHER MORTON       ",0,1,$46.23
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
0,Sub-Total,0,0,"$2,337.44"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$9.06
0,Total,0,0,"$2,371.50"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX2456",0,0,"$2,371.50"
0,Balance,0,0,$0.00

"Invoice: ","4045 Terminal: 60","10/30/2023 9:47 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
70931183111,"GLOVE VNL MD PF          ",0,1,$45.40
76069501439,"VINEGAR APL CIDER  5%    ",1,0,$8.31
76069503458,"LNR 38X58 17M NAT        ",1,0,$80.52
4900005849,"COKE ZERO          12Z   ",1,0,$19.54
65226,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO 12z",1,0," -$1.10"
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.54
65226,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO 12z",1,0," -$1.10"
1,"SEATTLE SBT",1,0,$7.35
4900005847,"DIET COKE          12Z   ",1,0,$19.54
65226,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO 12z",1,0," -$1.10"
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$53.82
2700038251,"KETCHUP HUNTS      #10   ",0,1,$38.36
3520007554,"RICE PARBOIL CUBE  1/50# ",1,0,$37.20
4150081938,"MUSTARD YLW FRENCH 4/105Z",0,1,$21.19
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$21.01
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$21.01
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$49.66
1159430001,"TIMS HAW MIX PACK        ",1,0,$21.01
1159430001,"TIMS HAW MIX PACK        ",1,0,$21.01
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$49.66
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.82
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$4.01
61070809790,"PD HRB DILL 1LB          ",1,0,$6.03
2060042530,"PD LETT ROMAINE          ",1,0,$28.85
2060042530,"PD LETT ROMAINE          ",1,0,$28.85
20713500000,"LAMB GROUND              ",10,0,$47.30
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
2060035413,"PD CUCUMBER SEL 72       ",1,0,$31.03
20795020000,"CHX HAL THIGH CVP        ",40,0,$82.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$82.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$82.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$82.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$82.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$82.40
20796680000,"BF HAL CHUCK ROLL        ",76.7,0,$393.47
20796680000,"BF HAL CHUCK ROLL        ",76.7,0," -$16.87"
20796680000,"BF HAL CHUCK ROLL        ",67.7,0,$332.40
20796680000,"BF HAL CHUCK ROLL        ",59.3,0,$291.17
2060042530,"PD LETT ROMAINE          ",1,0,$28.85
2060042760,"PD TOMATO 25LB XL        ",1,0,$21.58
2060042760,"PD TOMATO 25LB XL        ",1,0,$21.58
2060042760,"PD TOMATO 25LB XL        ",1,0,$21.58
0,Sub-Total,0,0,"$2,387.18"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$12.91
0,Total,0,0,"$2,425.09"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX4518",0,0,"$2,425.09"
0,Balance,0,0,$0.00

"Invoice: ","4274 Terminal: 60","11/04/2023 8:27 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069501237,"FORK PS BLK              ",1,0,$31.60
2670058501,"OIL CANOLA GAL           ",1,0,$15.62
76069557288,"SPC PEPR BLK GRND  5LB   ",1,0,$23.17
76069500166,"TOM PUREE 1.06 ISB       ",1,0,$7.51
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$48.79
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$48.79
88113700775,"TOWEL C/P 2-PLY    PS    ",1,0,$42.83
4900005849,"COKE ZERO          12Z   ",1,0,$20.10
66009,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO, DR PEPPER 12z",1,0," -$0.80"
76069501732,"GLOVE VNL MD PF          ",0,1,$45.40
72181008417,"FOIL INSUL-14X16         ",0,1,$98.20
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$53.82
72181004112,"BAG SANDWICH-DX18        ",1,0,$51.42
20796680000,"BF HAL CHUCK ROLL        ",51.3,0,$277.02
20796680000,"BF HAL CHUCK ROLL        ",51.1,0,$275.94
20796680000,"BF HAL CHUCK ROLL        ",51.1,0," -$22.53"
20796680000,"BF HAL CHUCK ROLL        ",54.4,0,$281.79
20796680000,"BF HAL CHUCK ROLL        ",61.6,0,$319.09
20796680000,"BF HAL CHUCK ROLL        ",57.9,0,$299.92
20796680000,"BF HAL CHUCK ROLL        ",67.4,0,$349.14
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.00
20795060000,"CHX HAL WING WHOLE       ",40,0,$96.00
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$69.91
3022301150,"PD SPINACH CLEAN         ",0,1,$16.93
2060042530,"PD LETT ROMAINE          ",1,0,$28.85
2060042530,"PD LETT ROMAINE          ",1,0,$28.85
2060042530,"PD LETT ROMAINE          ",1,0,$28.85
2060042530,"PD LETT ROMAINE          ",1,0,$28.85
20713500000,"LAMB GROUND              ",10,0,$49.30
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$6.58
88264500004,"PD ONION YLW BAGS        ",1,0,$5.41
2060035413,"PD CUCUMBER SEL 72       ",1,0,$24.53
20795060000,"CHX HAL WING WHOLE       "," -40",0," -$96.00"
72906299122,"PDU TOMATO ROMA 5#       ",0,1,$59.16
72906299122,"PDU TOMATO ROMA 5#       ",0,1,$59.16
72906299122,"PDU TOMATO ROMA 5#       ",0,25," -$14.79"
20796680000,"BF HAL CHUCK ROLL        "," -54.4",0," -$281.79"
20796680000,"BF HAL CHUCK ROLL        "," -61.6",0," -$319.09"
20796680000,"BF HAL CHUCK ROLL        "," -57.9",0," -$299.92"
20796680000,"BF HAL CHUCK ROLL        "," -67.4",0," -$349.14"
0,Sub-Total,0,0,"$1,797.28"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$9.04
0,Total,0,0,"$1,831.32"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX7335",0,0,"$1,831.32"
0,Balance,0,0,$0.00

"Invoice: ","6843 Terminal: 60","12/04/2023 7:54 am"
UPC,Description,Unit,Case,Price
20796680000,"BF HAL CHUCK ROLL        ",26.04,0,$135.15
30223023791,"PD CABB RED SHRD         ",1,0,$15.04
30223023791,"PD CABB RED SHRD         ",1,0,$15.04
3022301150,"PD SPINACH CLEAN         ",0,1,$20.58
2060035413,"PD CUCUMBER SEL 72       ",1,0,$23.39
0,Sub-Total,0,0,"$1,461.59"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$3.24
0,Total,0,0,"$1,489.83"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX8669",0,0,"$1,392.40"
0,Balance,0,0,$97.43
" -2","Previous Balance",0,0," -$97.43"
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
4900004897,"FANTA ORANGE       355ML ",1,0,$38.84
1,"SEATTLE SBT",1,0,$5.04
4900004897,"FANTA ORANGE       355ML ",1,0,$38.84
1,"SEATTLE SBT",1,0,$5.04
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$69.54
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$45.34
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$45.34
4900005847,"DIET COKE          12Z   ",1,0,$20.07
4900005846,"COKE CLASSIC       12Z   ",1,0,$20.07
1,"SEATTLE SBT",1,0,$7.35
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$21.01
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$21.01
61070809790,"PD HRB DILL 1LB          ",1,0,$6.41
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$6.37
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$58.01
1159430001,"TIMS HAW MIX PACK        ",1,0,$21.01
1159430001,"TIMS HAW MIX PACK        ",1,0,$21.01
20713500000,"LAMB GROUND              ",10,0,$49.30
72181004112,"BAG SANDWICH-DX18        ",1,0,$51.42
7959448947,"BAG BRN SOS 4#           ",1,0,$13.29
7959448947,"BAG BRN SOS 4#           ",1,0,$13.29
3022302670,"PD CABB RED SHRD         ",0,1,$46.77
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7934122334,"WRPS DP12"" SPINACH 10CT  ",1,0,$4.86
7934122334,"WRPS DP12"" SPINACH 10CT  ",1,0,$4.86
68343812282,"GLOVE VNL MD PF          ",0,1,$31.58
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.62
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.62
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.62
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
88264500004,"PD ONION YLW BAGS        ",1,0,$5.84
7934122334,"WRPS DP12"" SPINACH 10CT  "," -2",0," -$9.72"

"Invoice: ","23652 Terminal: 60","12/05/2023 8:28 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
72906299116,"PDU CABB RED 3 CT        ",0,1,$82.99
20770140000,"BF CHUCK ROLL SEL  R/W   ",62.2,0,$304.16
20770140000,"BF CHUCK ROLL SEL  R/W   ",62.2,0," -$14.31"
20770140000,"BF CHUCK ROLL SEL  R/W   ",56.2,0,$261.89
20770140000,"BF CHUCK ROLL SEL  R/W   ",19.05,0,$88.78
1580003021,"C&H SUGAR GRAN     25#   ",1,0,$22.65
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.82
2060042943,"PD LETT GRN LEAF         ",1,0,$25.12
2060042943,"PD LETT GRN LEAF         ",1,0,$25.12
2060042943,"PD LETT GRN LEAF         ",1,0,$25.12
2060042943,"PD LETT GRN LEAF         "," -3",0," -$75.36"
2060042530,"PD LETT ROMAINE          ",3,0,$101.43
2060042530,"PD LETT ROMAINE          ",0,25," -$25.36"
0,Sub-Total,0,0,$850.05
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$0.00
0,Total,0,0,$875.05
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX9619",0,0,$875.05
0,Balance,0,0,$0.00

"Invoice: ","7290 Terminal: 60","12/11/2023 9:09 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
2700038251,"KETCHUP HUNTS      #10   ",0,1,$38.92
4150081938,"MUSTARD YLW FRENCH 4/105Z",0,1,$21.19
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.82
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$58.01
20713500000,"LAMB GROUND              ",10,0,$49.30
20713500000,"LAMB GROUND              ",10,0,$49.30
20796680000,"BF HAL CHUCK ROLL        ",47.6,0,$231.81
4900005846,"COKE CLASSIC       12Z   ",1,0,$20.07
1,"SEATTLE SBT",1,0,$7.35
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$67.20
20796680000,"BF HAL CHUCK ROLL        ",43.8,0,$213.31
20796680000,"BF HAL CHUCK ROLL        ",43.8,0," -$20.11"
20796680000,"BF HAL CHUCK ROLL        ",55.7,0,$259.01
76069501439,"VINEGAR APL CIDER  5%    ",1,0,$8.31
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$45.34
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$45.34
76069500166,"TOM PUREE 1.06 ISB       ",1,0,$7.51
76069500470,"SPC PEPR CAYENNE         ",1,0,$18.59
4900004422,"MEXICAN COKE       355ML ",1,0,$38.60
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$38.60
1,"SEATTLE SBT",1,0,$5.04
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
76069501732,"GLOVE VNL MD PF          ",0,1,$31.58
76069533705,"REG ROLL 7313SP          ",0,1,$76.39
88264500004,"PD ONION YLW BAGS        ",1,0,$5.84
74069565105,"PD LETT ROMAINE          ",1,0,$33.81
74069565105,"PD LETT ROMAINE          ",1,0,$33.81
74069565105,"PD LETT ROMAINE          ",1,0,$33.81
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$17.91
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$17.91
2060035413,"PD CUCUMBER SEL 72       ",1,0,$23.39
2060042760,"PD TOMATO 25LB XL        ",1,0,$36.66
2060042760,"PD TOMATO 25LB XL        ",1,0,$36.66
2060042760,"PD TOMATO 25LB XL        ",1,0,$36.66
0,Sub-Total,0,0,"$1,878.26"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$11.07
0,Total,0,0,"$1,914.33"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX1574",0,0,"$1,914.33"
0,Balance,0,0,$0.00

"Invoice: ","7734 Terminal: 60","12/18/2023 9:29 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$5.13
61070809790,"PD HRB DILL 1LB          ",1,0,$6.41
3022301150,"PD SPINACH CLEAN         ",0,1,$18.67
72181004112,"BAG SANDWICH-DX18        ",1,0,$51.42
7959448947,"BAG BRN SOS 4#           ",1,0,$13.29
7959448953,"BAG BRN SOS 8#           ",1,0,$21.47
76069557288,"SPC PEPR BLK GRND  5LB   ",1,0,$23.17
76069557339,"SPC ONION PWDR           ",1,0,$23.10
7959448947,"BAG BRN SOS 4#           ",1,0,$13.29
30223023791,"PD CABB RED SHRD         ",0,1,$46.77
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$68.96
76069501237,"FORK PS BLK              ",1,0,$31.60
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$43.00
76069502884,"FOIL 12X10.75HVY   500CT ",0,1,$129.69
78707400092,"PAPER WRAP 15X16         ",0,1,$113.62
76069502219,"CUP SFL 3.25ZSNSET       ",0,1,$75.16
76069502223,"LID SFL 3.25-5Z          ",0,1,$37.63
3022302670,"PD CABB RED SHRD         ",0,1,$46.77
20795020000,"CHX HAL THIGH CVP        ",40,0,$64.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$64.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$64.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$64.80
2060042530,"PD LETT ROMAINE          ",1,0,$31.12
2060042530,"PD LETT ROMAINE          ",1,0,$31.12
2060042530,"PD LETT ROMAINE          ",1,0,$31.12
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
2060042760,"PD TOMATO 25LB XL        ",1,0,$43.96
2060042760,"PD TOMATO 25LB XL        ",1,0,$43.96
2060042760,"PD TOMATO 25LB XL        ",1,0,$43.96
2060035413,"PD CUCUMBER SEL 72       ",1,0,$30.28
76069502884,"FOIL 12X10.75HVY   500CT ",0," -1"," -$129.69"
76069502884,"FOIL 12X10.75HVY   500CT ",1,0,$24.02
7959423543,"BAG BRN SOS 1/6 70       ",1,0,$70.90
0,Sub-Total,0,0,"$1,277.44"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$0.00
0,Total,0,0,"$1,302.44"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX4369",0,0,"$1,302.44"
0,Balance,0,0,$0.00

"Invoice: ","25150 Terminal: 14","12/19/2023 8:19 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
20770140000,"BF CHUCK ROLL SEL  R/W   ",75.2,0,$304.56
20770140000,"BF CHUCK ROLL SEL  R/W   ",75.2,0," -$15.04"
